Id,Predicted
1615,237.1902557
1616,399.5068576
1617,193.2686913
1618,-18331.33869
1619,262.4610841
1620,243.3512797
1621,-25702.40403
1622,-79.48657851
1623,-1423.193819
1624,162.9856827
1625,-1395.755034
1626,389.6139742
1627,279.4935914
1628,-1861.358149
1629,-12237.13394
1630,364.933055
1631,-46.28993037
1632,273.3566414
1633,18.81905179
1634,397.1518532
1635,-28404.19938
1636,144.7139871
1637,149.665362
1638,-5902.320919
1639,349.0672933
1640,-16467.6677
1641,-5826.228905
1642,144.998218
1643,401.9769031
1644,-273.3161135
1645,383.2530216
1646,-358.3577599
1647,348.2832296
1648,391.7458557
1649,345.3745169
1650,144.5629659
1651,-7054.198255
1652,-16542.74247
1653,-4312.683556
1654,-12836.40904
1655,167.5991048
1656,373.6614905
1657,126.6211619
1658,284.237327
1659,275.73734
1660,121.7507903
1661,270.1702154
1662,272.576875
1663,303.8346938
1664,153.8290353
1665,265.5383628
1666,-9033.564636
1667,-14009.22424
1668,74.08012507
1669,77.70250847
1670,-163.8387035
1671,-1982.94003
1672,-6418.635164
1673,-5745.755876
1674,-1467.686016
1675,328.2483239
1676,395.2672296
1677,-755.5373719
1678,369.5978492
1679,-13585.42583
1680,273.054669
1681,314.7228937
1682,316.1794794
1683,166.5868602
1684,321.6879078
1685,399.8458344
1686,395.1256424
1687,387.5027458
1688,296.0421286
1689,345.4810063
1690,377.6311118
1691,129.8825975
1692,-3145.218275
1693,330.5135318
1694,-7280.23347
1695,-951.2223942
1696,322.6659005
1697,-706.1084497
1698,306.6045248
1699,228.6637338
1700,-2097.889416
1701,381.0217592
1702,365.5134167
1703,-4751.923987
1704,183.0059954
1705,419.7606346
1706,-32654.8481
1707,79.89081531
1708,-2039.075088
1709,-84.2653421
1710,351.9469259
1711,-3200.803038
1712,367.4528284
1713,303.8346938
1714,381.840219
1715,-3991.187851
1716,135.2601353
1717,-9097.350432
1718,-6411.739529
1719,305.375089
1720,162.5330502
1721,-4726.592586
1722,312.6361545
1723,-1342.279269
1724,-17427.30428
1725,-6445.587727
1726,369.5978492
1727,310.3045608
1728,403.2774137
1729,266.20784
1730,-485.9973708
1731,310.3045608
1732,-1546.807302
1733,-103.5911654
1734,368.6727037
1735,266.1416304
1736,-24251.53187
1737,342.6634229
1738,153.2888244
1739,1438.186566
1740,-116.6466645
1741,100.8074935
1742,-3293.106759
1743,-634.4191047
1744,177.5079404
1745,391.1848738
1746,399.5068576
1747,144.5629659
1748,-1773.394336
1749,-2613.561546
1750,-1078.525937
1751,-101.3935106
1752,306.2601561
1753,271.6876353
1754,264.8262707
1755,-57.47568236
1756,346.1347711
1757,-2856.119816
1758,274.8968794
1759,135.2601353
1760,221.521799
1761,285.0735934
1762,330.0040154
1763,324.0920398
1764,-5133.568964
1765,275.7156381
1766,334.6919325
1767,-676.5969552
1768,-19548.44004
1769,-749.3833543
1770,310.8332671
1771,-8366.092216
1772,339.8676329
1773,381.0217592
1774,196.6906709
1775,417.1440775
1776,264.0018144
1777,-24936.53231
1778,391.7458557
1779,149.665362
1780,271.7928155
1781,-8001.891074
1782,-7796.426922
1783,-8249.844882
1784,-4242.688113
1785,335.8890517
1786,412.481884
1787,221.3963955
1788,-23281.95642
1789,244.7669675
1790,-138.2331868
1791,-6661.887353
1792,-19.64130165
1793,-15566.34592
1794,-5752.779521
1795,392.4414199
1796,-19054.42763
1797,388.6665171
1798,-5780.935425
1799,393.7431254
1800,-4050.336675
1801,361.5578411
1802,408.150221
1803,404.3145303
1804,360.746455
1805,260.1262153
1806,-3111.038158
1807,295.4314146
1808,293.8933675
1809,-5297.401804
1810,-3386.788851
1811,275.73734
1812,300.1883627
1813,271.5580139
1814,144.998218
1815,399.6874825
1816,417.2965627
1817,-5089.885185
1818,361.8156388
1819,209.5312425
1820,-282.3662014
1821,395.0838992
1822,400.9821054
1823,-3924.471868
1824,262.8474267
1825,-3377.001495
1826,-8871.623179
1827,406.0550863
1828,-7131.993759
1829,415.3022176
1830,-13050.44507
1831,369.4225659
1832,-101.3935106
1833,-57.96814957
1834,310.3045608
1835,-672.3600652
1836,297.6350298
1837,179.6158572
1838,346.3184873
1839,-34081.47624
1840,286.5560166
1841,237.3599484
1842,270.1702154
1843,-7772.25715
1844,-3130.976273
1845,160.8027618
1846,266.1460567
1847,-7142.920604
1848,280.4346935
1849,175.3281064
1850,-11504.90155
1851,277.837857
1852,-12415.82217
1853,364.5273288
1854,348.2711578
1855,296.0421286
1856,-1862.742051
1857,-459.2686354
1858,-12900.94346
1859,379.787327
1860,397.5561674
1861,262.8474267
1862,316.1794794
1863,-3014.254999
1864,378.7466957
1865,-11513.76773
1866,-1652.136785
1867,353.7529904
1868,-556.3772708
1869,243.0881236
1870,121.0426298
1871,64.49519563
1872,404.3145303
1873,-3624.632717
1874,310.8305859
1875,-9832.308738
1876,53.88809802
1877,360.0012478
1878,-5834.535892
1879,-4678.402607
1880,-22.07131631
1881,316.1462441
1882,458.9583661
1883,-6801.703429
1884,180.3524146
1885,278.7105692
1886,408.2147362
1887,-2456.644501
1888,-14727.78512
1889,246.5084401
1890,-2795.94494
1891,-31439.01334
1892,-970.0642024
1893,376.3161169
1894,-2214.234653
1895,311.9649425
1896,393.7431254
1897,-8039.217254
1898,325.0733069
1899,-17073.6998
1900,-4335.344947
1901,-313.8908885
1902,364.5273288
1903,364.0677566
1904,-7571.750519
1905,-2409.230013
1906,275.73734
1907,417.1153489
1908,-10222.76741
1909,314.7228937
1910,284.4028547
1911,-5949.872235
1912,408.2147362
1913,404.3556948
1914,-367.1620873
1915,161.6574566
1916,-17213.91308
1917,397.1518532
1918,-2471.251197
1919,-7429.086666
1920,79.40420312
1921,237.3417352
1922,261.5007112
1923,-3281.003691
1924,-91.95194273
1925,317.1449511
1926,310.1580657
1927,-4758.008848
1928,211.3070767
1929,-6838.073584
1930,-3621.607428
1931,-79.48657851
1932,-3301.710357
1933,265.9484602
1934,-200.8079246
1935,323.3370593
1936,244.7669675
1937,144.5629659
1938,397.3467911
1939,-8683.776422
1940,297.4766371
1941,-5711.127865
1942,119.3577802
1943,-6.171834071
1944,-383.3417075
1945,-3596.218669
1946,-14738.19392
1947,183.0059954
1948,243.7337919
1949,-141.6950675
1950,327.6244618
1951,349.3596555
1952,-3948.772458
1953,127.7968809
1954,-6578.016858
1955,-10326.20806
1956,295.4314146
1957,103.3317367
1958,183.0059954
1959,414.1453256
1960,-333.3732121
1961,-1911.153287
1962,-455.3430896
1963,324.7144814
1964,-288.6265371
1965,235.5314224
1966,318.7181463
1967,-46.28993037
1968,203.2961773
1969,9.251732453
1970,-3976.22992
1971,-73.02482473
1972,366.3372123
1973,228.6637338
1974,192.8490348
1975,-4319.815567
1976,-12164.24001
1977,-12469.10691
1978,380.4296495
1979,-172.1961622
1980,148.2591547
1981,-14925.48042
1982,-144.3703342
1983,-38084.32329
1984,243.3512797
1985,336.7444519
1986,100.8346962
1987,257.9244017
1988,366.2953331
1989,389.4551814
1990,250.4952223
1991,399.3961272
1992,414.6823218
1993,378.7466957
1994,-6318.18964
1995,178.0500389
1996,152.9310472
1997,-2621.411148
1998,366.3821779
1999,364.0677566
2000,282.1506401
2001,271.6876353
2002,247.7132144
2003,337.1870638
2004,-175.4152516
2005,408.8222352
2006,-200.8079246
2007,384.1831304
2008,-6139.527787
2009,312.5186282
2010,331.75794
2011,-39344.28557
2012,209.5312425
2013,356.7868074
2014,382.4375308
2015,211.3070767
2016,-1284.702198
2017,91.20234147
2018,-3675.90881
2019,-19566.94977
2020,369.4848711
2021,-15160.75453
2022,-10530.09063
2023,167.6136755
2024,149.4067727
2025,-631.7610976
2026,243.1704964
2027,261.8426887
2028,415.266176
2029,326.65533
2030,-2530.343706
2031,260.5609396
2032,-5745.755876
2033,-14858.68407
2034,-28457.49952
2035,349.3596555
2036,127.7528011
2037,-574.1396152
2038,360.0012478
2039,50.21492074
2040,325.9558787
2041,411.3758165
2042,251.6352466
2043,192.8490348
2044,291.6813718
2045,321.122524
2046,-781.8331879
2047,-61.38739916
2048,-266.2981706
2049,-930.6053422
2050,-2222.157196
2051,144.5629659
2052,321.122524
2053,353.5508761
2054,-3976.22992
2055,326.65533
2056,-13905.8599
2057,183.952579
2058,-24648.05049
2059,269.560188
2060,290.487824
2061,279.1400044
2062,-84.45629564
2063,-713.3234462
2064,-91.95194273
2065,-10846.32692
2066,235.5314224
2067,-6587.441921
2068,53.88809802
2069,47.43744021
2070,256.475161
2071,-5059.002888
2072,-10503.58109
2073,260.6498109
2074,-461.6106177
2075,270.2425449
2076,142.1339838
2077,-758.1068172
2078,373.9686456
2079,148.9546102
2080,303.7306966
2081,255.8993691
2082,363.2480674
2083,-144.3703342
2084,-147.9421767
2085,346.6205581
2086,-79.48657851
2087,367.5611771
2088,281.7668162
2089,148.2591547
2090,-625.6575669
2091,-10723.17816
2092,329.5616779
2093,-605.3908025
2094,255.8993691
2095,334.2110951
2096,111.0230347
2097,334.2708023
2098,243.3512797
2099,-79.48657851
2100,273.054669
2101,-178.5003094
2102,-7249.070518
2103,-6013.694089
2104,404.3556948
2105,-5005.408819
2106,-1065.546516
2107,386.9934737
2108,209.5312425
2109,280.4346935
2110,-11045.42113
2111,-11834.10314
2112,417.1440775
2113,259.6472029
2114,-13718.90525
2115,160.0988345
2116,253.682737
2117,220.0612609
2118,-452.9148301
2119,346.5894437
2120,218.961736
2121,-75.93071115
2122,354.1008234
2123,130.2153049
2124,284.4028547
2125,-12434.72716
2126,-1014.001099
2127,320.3504692
2128,-10333.16281
2129,433.6967733
2130,173.8496797
2131,399.5068576
2132,273.9528013
2133,335.1855591
2134,112.9757817
2135,361.1693175
2136,-9310.329456
2137,-13724.74736
2138,271.6066197
2139,410.3768799
2140,-101.3935106
2141,300.8512292
2142,135.8365281
2143,348.4228212
2144,-141.6950675
2145,395.2278039
2146,253.6385556
2147,-6845.954713
2148,-5677.503132
2149,-101.3935106
2150,-1250.844332
2151,-9925.875395
2152,-4263.188897
2153,300.8512292
2154,-33683.11534
2155,417.1440775
2156,331.548904
2157,230.6407533
2158,-8598.3333
2159,415.3922236
2160,1451.17105
2161,335.8890517
2162,295.1654567
2163,403.8202848
2164,282.1789046
2165,167.6136755
2166,269.6502966
2167,286.7187394
2168,-17537.87535
2169,307.3657512
2170,283.5700645
2171,391.3143247
2172,154.2582948
2173,397.1518532
2174,-11524.97005
2175,330.9062066
2176,270.1125966
2177,229.7718058
2178,-5.391593566
2179,281.9518022
2180,399.1970927
2181,321.122524
2182,-11619.63366
2183,331.6444591
2184,262.8474267
2185,156.0739266
2186,272.6748199
2187,225.2125402
2188,1132.431199
2189,-1743.587032
2190,173.8496797
2191,326.65533
2192,-8597.654286
2193,228.1451293
2194,-4884.010958
2195,-314.6917747
2196,290.5271677
2197,406.2335958
2198,376.3161169
2199,263.843806
2200,126.4436098
2201,-1790.699998
2202,202.4643146
2203,-8576.668
2204,334.2708023
2205,-399.9500458
2206,254.7325086
2207,360.746455
2208,-1142.502699
2209,357.4658038
2210,335.8890517
2211,144.998218
2212,360.0012478
2213,-8598.947385
2214,145.2873289
2215,-161.8799912
2216,300.8406271
2217,305.7074362
2218,-33.13840931
2219,-5185.087634
2220,362.0767393
2221,315.1470203
2222,239.4783237
2223,417.2784285
2224,268.6631147
2225,299.8954888
2226,-204.5351247
2227,-5167.482328
2228,367.921902
2229,417.1440775
2230,304.970569
2231,-3013.809429
2232,349.0107774
2233,-12108.96302
2234,281.0769662
2235,408.8937475
2236,-27850.85989
2237,-77.02916592
2238,372.0390192
2239,149.4067727
2240,267.0777186
2241,368.9396739
2242,-513.2683397
2243,271.5580139
2244,-40.36683677
2245,275.378616
2246,89.32955919
2247,-221.505502
2248,364.5273288
2249,-6380.607439
2250,139.9254651
2251,382.8115431
2252,277.5300653
2253,-603.6844079
2254,-8247.403782
2255,3070.433531
2256,255.8993691
2257,-17671.10606
2258,417.1440775
2259,274.3526622
2260,235.5898858
2261,310.3045608
2262,-5141.535925
2263,38.65496832
2264,-158.4771524
2265,278.6249906
2266,-142.505737
2267,280.9444932
2268,139.9254651
2269,-279.7027525
2270,321.122524
2271,275.8289599
2272,405.704635
2273,372.0390192
2274,-38035.32745
2275,231.8188487
2276,-18031.16758
2277,367.5611771
2278,-8223.442332
2279,-2040.129071
2280,350.2375753
2281,311.8501878
2282,-4075.328462
2283,192.8589693
2284,361.8156388
2285,125.6611347
2286,401.0581813
2287,239.3706183
2288,397.1518532
2289,410.2445538
2290,-1483.181096
2291,-148.4944614
2292,235.8883566
2293,414.6823218
2294,144.998218
2295,-4985.438055
2296,343.2432779
2297,362.3042141
2298,297.9453111
2299,353.4048782
2300,160.8027618
2301,-355.8686998
2302,161.6840995
2303,-605.3908025
2304,-13776.14487
2305,326.65533
2306,-3444.417817
2307,270.2425449
2308,411.2868445
2309,243.3512797
2310,290.2164344
2311,-2132.412254
2312,-7003.33027
2313,38.65496832
2314,364.5273288
2315,-26685.57859
2316,287.4777883
2317,23.45140942
2318,129.8825975
2319,-75.43459306
2320,79.54422234
2321,393.7431254
2322,139.9254651
2323,280.3035355
2324,316.1794794
2325,180.3524146
2326,322.2032594
2327,-4713.602282
2328,189.6055726
2329,-79.48657851
2330,125.7968822
2331,247.26057
2332,354.3654054
2333,380.1565852
2334,-2217.114919
2335,-141.4643418
2336,-647.3101633
2337,-20890.78673
2338,400.2610631
2339,139.9254651
2340,134.4581644
2341,130.036892
2342,-3613.386811
2343,-5395.438818
2344,289.7063428
2345,367.4398795
2346,-9306.808427
2347,310.3045608
2348,290.487824
2349,162.4344691
2350,159.3231168
2351,313.7821226
2352,-9945.411908
2353,369.5978492
2354,-1764.416226
2355,234.0156418
2356,-1792.504041
2357,-34647.96848
2358,192.112778
2359,-8059.628569
2360,310.3045608
2361,411.4124075
2362,-2.205697642
2363,-18846.46544
2364,348.2711578
2365,358.244901
2366,383.0373327
2367,297.4766371
2368,185.089572
2369,364.5273288
2370,-737.3117006
2371,-5046.206103
2372,-11931.28668
2373,341.6134774
2374,367.3393086
2375,-8592.190975
2376,-1430.668351
2377,217.3956985
2378,-2037.270854
2379,214.0388389
2380,301.4127372
2381,346.9132177
2382,-2874.039758
2383,259.5583987
2384,333.4607649
2385,348.2711578
2386,252.3952471
2387,214.7252797
2388,-1344.383686
2389,-1625.940652
2390,-7489.676454
2391,354.9296108
2392,377.5659716
2393,161.6574566
2394,-1203.935917
2395,-9151.963772
2396,268.6631147
2397,324.9422474
2398,378.646529
2399,342.6634229
2400,330.5135318
2401,-18551.65017
2402,-1213.798213
2403,371.6824096
2404,393.7431254
2405,297.4766371
2406,29.12963684
2407,386.4056256
2408,181.4164283
2409,-6669.772651
2410,327.1074719
2411,-4568.112485
2412,-4314.131355
2413,127.7968809
2414,244.7669675
2415,-5748.139411
2416,-4423.871297
2417,402.8510064
2418,316.1794794
2419,263.7524047
2420,215.6213019
2421,368.4415652
2422,121.3764416
2423,-19.64130165
2424,-5047.215458
2425,294.3369094
2426,372.4413668
2427,407.3724002
2428,198.6781028
2429,272.962144
2430,385.3543254
2431,124.1130828
2432,-9159.176616
2433,278.1950342
2434,339.644198
2435,-4490.073342
2436,326.134655
2437,281.0308393
2438,-632.6374544
2439,380.4051376
2440,335.9587976
2441,-2919.952712
2442,-14561.04655
2443,402.8545692
2444,361.4387645
2445,390.4000972
2446,351.9469259
2447,346.3933779
2448,386.9934737
2449,408.150221
2450,356.8182901
2451,-5932.525881
2452,367.3393086
2453,290.0530289
2454,257.1835018
2455,173.8496797
2456,327.6648349
2457,144.7139871
2458,400.1725501
2459,415.7255538
2460,334.2708023
2461,293.4561017
2462,-4351.129544
2463,-2782.569388
2464,384.672921
2465,360.0952092
2466,301.3418225
2467,-13582.57545
2468,406.2335958
2469,393.7486679
2470,-837.4941584
2471,178.0500389
2472,-5603.920088
2473,310.3045608
2474,-274.4436701
2475,278.234206
2476,241.5541774
2477,-449.206927
2478,108.1186267
2479,-15170.49559
2480,269.8063921
2481,-15143.23175
2482,325.517154
2483,1129.177901
2484,-3233.024859
2485,297.4766371
2486,130.6429656
2487,404.3556948
2488,-136.68305
2489,393.9731696
2490,310.3045608
2491,287.7060902
2492,-288.6265371
2493,-4278.884374
2494,271.3779965
2495,-5011.224675
2496,160.0988345
2497,-38103.28704
2498,-36178.86508
2499,245.6711875
2500,-7031.860408
2501,270.3612102
2502,255.4445585
2503,215.6459273
2504,-15238.12134
2505,-15771.19874
2506,385.3543254
2507,242.9384693
2508,-6942.897899
2509,-9030.959654
2510,17.26519093
2511,-2700.86688
2512,392.2065601
2513,-6103.836176
2514,-4914.716952
2515,-2115.786816
2516,270.2425449
2517,-411.0541722
2518,277.837857
2519,143.3920864
2520,416.5429166
2521,-3654.721903
2522,385.3543254
2523,346.0139885
2524,246.3381119
2525,-434.7216552
2526,260.5291764
2527,295.4314146
2528,330.7181482
2529,-856.3034748
2530,320.3501967
2531,280.9444932
2532,327.1074719
2533,342.6634229
2534,-153.461878
2535,404.3145303
2536,310.8305859
2537,-2469.565519
2538,175.7092418
2539,376.3161169
2540,-619.8778108
2541,-21597.3759
2542,-1837.446006
2543,256.475161
2544,-43.37519936
2545,-12474.03345
2546,-3877.525381
2547,303.9014988
2548,-127.243908
2549,-4238.524831
2550,-5912.721329
2551,279.3118979
2552,275.73734
2553,409.898065
2554,204.4222871
2555,310.3045608
2556,-15082.34509
2557,272.7176689
2558,327.6648349
2559,-4865.162862
2560,355.3952644
2561,-11961.88348
2562,-12904.66925
2563,382.4375308
2564,-6422.048456
2565,166.0704333
2566,-14148.13678
2567,270.5480288
2568,-9628.461179
2569,-605.3908025
2570,458.9583661
2571,144.998218
2572,296.8841251
2573,144.998218
2574,192.8490348
2575,-8044.79483
2576,198.2092828
2577,283.3569454
2578,-1700.413939
2579,-1045.891493
2580,381.9887709
2581,232.4039015
2582,-18109.29467
2583,135.2601353
2584,-1378.466588
2585,-6946.758001
2586,336.3612107
2587,335.0784389
2588,-1689.983303
2589,99.97404703
2590,144.5629659
2591,377.2504971
2592,79.54422234
2593,81.21052175
2594,270.3612102
2595,-4975.780751
2596,267.7340083
2597,287.4014527
2598,-249.4706668
2599,283.9009083
2600,-10394.88253
2601,263.7524047
2602,371.6824096
2603,289.3762335
2604,218.961736
2605,-2069.44409
2606,130.036892
2607,347.3403685
2608,-9840.319924
2609,410.2445538
2610,-1333.242588
2611,414.1453256
2612,-848.57092
2613,-15560.4077
2614,330.5135318
2615,-47.04980932
2616,264.8698189
2617,-17084.78767
2618,295.3311435
2619,-18203.59331
2620,397.1518532
2621,-1056.085826
2622,-3286.985979
2623,363.0811419
2624,286.5560166
2625,283.0771997
2626,-11409.58434
2627,195.5037947
2628,-28571.098
2629,271.6066197
2630,282.008738
2631,149.7647469
2632,180.3524146
2633,52.66464373
2634,161.6574566
2635,355.4111333
2636,137.8382416
2637,-317.9643936
2638,-3741.772685
2639,-16695.77805
2640,-807.5432064
2641,-7399.378363
2642,268.3706053
2643,-27174.08589
2644,-10.01865187
2645,264.0018144
2646,-6587.274767
2647,-1200.056833
2648,355.5371959
2649,-65.71456717
2650,-288.6265371
2651,161.6574566
2652,395.5891876
2653,-919.2579985
2654,417.1440775
2655,335.1855591
2656,-279.7027525
2657,-79.48657851
2658,-16755.26549
2659,-39323.55272
2660,-158.4771524
2661,263.0073725
2662,270.5699375
2663,235.5314224
2664,415.3022176
2665,-10979.7959
2666,-2659.09647
2667,132.8313664
2668,349.0266883
2669,273.6154204
2670,-6741.959765
2671,364.5273288
2672,-7840.261724
2673,53.88809802
2674,-1003.337783
2675,-5449.231742
2676,255.9202606
2677,310.2873607
2678,-2858.750526
2679,-6349.010729
2680,-20446.80374
2681,245.0821586
2682,342.75462
2683,131.5286488
2684,271.6876353
2685,119.3577802
2686,290.487824
2687,-53.70485017
2688,241.1429509
2689,-444.2296379
2690,108.1186267
2691,348.4228212
2692,264.8612726
2693,235.5314224
2694,-1184.122952
2695,-322.7618449
2696,325.0155416
2697,274.707949
2698,-4362.42503
2699,661.8660202
2700,278.8598255
2701,372.0390192
2702,-1127.929568
2703,198.3137471
2704,327.6297621
2705,326.65533
2706,390.2866588
2707,-585.148037
2708,-688.7953386
2709,414.6823218
2710,327.7533617
2711,264.8262707
2712,392.2065601
2713,-105.8511503
2714,-5834.084482
2715,-3624.015191
2716,-7198.306382
2717,166.1239624
2718,401.9769031
2719,-4173.602977
2720,60.84543226
2721,-155.4873837
2722,399.5797728
2723,139.9254651
2724,344.3953806
2725,228.084848
2726,-11122.48868
2727,400.9821054
2728,367.711967
2729,262.8398106
2730,-4780.821656
2731,166.5868602
2732,-24162.76641
2733,-348.4287911
2734,-5210.556509
2735,139.9254651
2736,47.43744021
2737,392.4414199
2738,395.1273163
2739,271.5785972
2740,-19.64130165
2741,367.4528284
2742,383.0373327
2743,-8122.218215
2744,108.1186267
2745,192.0292859
2746,393.7431254
2747,265.1368249
2748,267.5530401
2749,-8855.708868
2750,310.3045608
2751,406.0986191
2752,-1168.183962
2753,331.8987618
2754,-11595.36779
2755,401.0464185
2756,-3465.881017
2757,400.9821054
2758,143.0880386
2759,325.8635063
2760,405.326933
2761,-245.2538412
2762,373.3977701
2763,-7011.169229
2764,29.06230651
2765,139.9254651
2766,-7451.252698
2767,-9153.599338
2768,-1240.761857
2769,330.0040154
2770,127.7968809
2771,440.7721412
2772,152.9268176
2773,-23146.47188
2774,173.8496797
2775,-18004.73634
2776,-9175.673698
2777,269.6189083
2778,-3089.021603
2779,251.6765768
2780,184.8320161
2781,317.7455343
2782,139.9254651
2783,-142.5460356
2784,167.5991048
2785,265.129608
2786,186.8332286
2787,-7228.406294
2788,270.0721374
2789,186.8332286
2790,994.011368
2791,-34533.05418
2792,298.428415
2793,-6152.829465
2794,153.1747016
2795,364.8466143
2796,373.3977701
2797,228.8999703
2798,144.998218
2799,-8577.307841
2800,310.3301119
2801,337.2617891
2802,330.4531385
2803,-3382.810331
2804,385.3543254
2805,231.2235617
2806,237.8263813
2807,-8713.278433
2808,104.3547214
2809,-557.2576184
2810,347.787538
2811,-18031.16758
2812,-113.3402812
2813,262.9664651
2814,393.7431254
2815,185.089572
2816,-3955.590767
2817,-18363.50685
2818,228.8999703
2819,130.036892
2820,-579.7346459
2821,397.1518532
2822,-8608.311259
2823,-33313.62371
2824,-382.3268316
2825,125.7968822
2826,376.2795541
2827,125.7968822
2828,-4125.408307
2829,180.3524146
2830,377.5659716
2831,393.7431254
2832,302.4352801
2833,-2724.209916
2834,336.2247652
2835,-8850.401007
2836,179.6214847
2837,-176.4630586
2838,326.65533
2839,274.7625222
2840,-816.1463163
2841,-5973.139377
2842,386.4056256
2843,364.5273288
2844,-38.01581505
2845,129.8825975
2846,397.1518532
2847,-2214.979509
2848,363.0811419
2849,348.7631125
2850,-1727.320915
2851,337.1870638
2852,351.0245417
2853,127.7968809
2854,235.5314224
2855,248.6692785
2856,128.766962
2857,310.3301119
2858,-262.1930863
2859,300.0037021
2860,-3538.596213
2861,306.0644091
2862,88.89739438
2863,228.483485
2864,130.036892
2865,109.2535889
2866,-76.0858804
2867,388.608919
2868,349.0672933
2869,301.2362543
2870,131.0674244
2871,-6771.529034
2872,108.1186267
2873,-18028.44273
2874,-28615.12951
2875,-16518.51211
2876,-23304.92374
2877,173.8496797
2878,270.7739504
2879,-571.815735
2880,275.5900864
2881,262.8398106
2882,-648.9153218
2883,129.8825975
2884,-11725.92452
2885,-101.3935106
2886,343.2432779
2887,-9622.987202
2888,362.3870958
2889,-2577.209012
2890,-3334.570137
2891,24.59730907
2892,199.4308422
2893,116.3773407
2894,372.0390192
2895,262.2759113
2896,-11577.35881
2897,307.0948003
2898,-37071.52224
2899,179.8529912
2900,295.4314146
2901,284.914646
2902,343.9888343
2903,367.3393086
2904,139.9254651
2905,-19659.07953
2906,283.0771997
2907,316.0112128
2908,-16093.95438
2909,308.1039948
2910,-8208.733457
2911,47.43744021
2912,404.3145303
2913,256.475161
2914,-5276.786861
2915,364.5273288
2916,-772.9183258
2917,272.5438268
2918,-402.1057449
2919,-23681.09288
2920,-9756.465174
2921,139.9254651
2922,164.4982148
2923,306.4605491
2924,183.8532492
2925,303.3560472
2926,348.2711578
2927,-14288.59024
2928,-20010.82148
2929,300.8496556
2930,-5319.842822
2931,160.0988345
2932,403.2705258
2933,-619.4261291
2934,376.3020768
2935,-3914.416204
2936,-3089.467502
2937,367.4780177
2938,330.8961867
2939,-1033.247847
2940,262.2759113
2941,305.1159474
2942,-4103.679745
2943,367.8237399
2944,-2003.752833
2945,-2427.734138
2946,-1401.490353
2947,108.1186267
2948,192.8490348
2949,284.4367222
2950,301.5135286
2951,397.4858772
2952,-2952.47506
2953,367.3393086
2954,330.5135318
2955,-19591.77102
2956,361.8156388
2957,226.0097808
2958,509.1184148
2959,-2388.349816
2960,-8615.429335
2961,-526.7913539
2962,377.6311118
2963,277.8765812
2964,296.4923285
2965,384.930151
2966,330.0040154
2967,362.5563011
2968,377.6311118
2969,395.2672296
2970,969.9049237
2971,282.7016678
2972,404.8757959
2973,-5093.919475
2974,-108.4801241
2975,-8011.104578
2976,334.9789881
2977,339.644198
2978,365.6407128
2979,381.0217592
2980,279.7758908
2981,355.4111333
2982,372.1568968
2983,160.8027618
2984,365.6407128
2985,-120.8449695
2986,316.1794794
2987,409.898065
2988,139.9254651
2989,400.2610631
2990,-7057.018466
2991,139.9254651
2992,213.7532055
2993,-10807.62571
2994,284.237327
2995,414.3573688
2996,400.2610631
2997,-734.100808
2998,-8332.240844
2999,302.7436335
3000,144.998218
3001,397.1518532
3002,-141.6950675
3003,270.3612102
3004,362.5563011
3005,-178.610766
3006,-751.7471004
3007,136.2279078
3008,335.1855591
3009,348.4228212
3010,274.2405398
3011,312.5186282
3012,295.4314146
3013,327.1074719
3014,387.2277169
3015,249.7207549
3016,-2757.439479
3017,-77.60663627
3018,-342.8991097
3019,341.3375838
3020,148.2591547
3021,312.1648604
3022,-240.5166865
3023,378.7466957
3024,416.4048245
3025,348.6691379
3026,369.5553955
3027,-3758.900583
3028,192.8589693
3029,255.9477768
3030,239.8981338
3031,-161.0464007
3032,228.169771
3033,-605.3908025
3034,-3301.657759
3035,-8199.442803
3036,306.0644091
3037,-14657.05136
3038,148.2591547
3039,135.1515195
3040,-18604.07761
3041,-279.7027525
3042,291.0363862
3043,-5752.738207
3044,289.9207123
3045,409.1485816
3046,-7852.467725
3047,-813.1934839
3048,406.9126171
3049,323.6371792
3050,268.8836323
3051,-7358.084932
3052,393.7486679
3053,144.998218
3054,235.4495588
3055,-7536.309508
3056,-7055.836942
3057,135.2601353
3058,388.5654452
3059,-27856.02412
3060,-7899.02072
3061,-1480.311875
3062,381.7721992
3063,-5479.573013
3064,33.81800512
3065,345.3726628
3066,110.9497198
3067,306.2601561
3068,-3149.049383
3069,310.8305859
3070,391.7458557
3071,63.02838001
3072,262.8474267
3073,-7963.776593
3074,167.6136755
3075,160.8027618
3076,47.43744021
3077,405.326933
3078,-19814.96876
3079,219.4608202
3080,404.3145303
3081,283.0771997
3082,-10870.50029
3083,366.3372123
3084,112.4400203
3085,359.8501536
3086,144.998218
3087,349.3596555
3088,316.0112128
3089,-9294.429085
3090,355.641714
3091,404.3145303
3092,327.7367921
3093,404.3145303
3094,-8362.682246
3095,364.5273288
3096,-5412.893639
3097,189.6049436
3098,-1988.27236
3099,-1527.372464
3100,160.8027618
3101,-9939.216158
3102,-11700.65155
3103,415.6420057
3104,148.2591547
3105,417.1440775
3106,-10110.80019
3107,-28.17435993
3108,-19.64130165
3109,-3327.619265
3110,396.6376105
3111,-9995.297458
3112,214.7252797
3113,148.2591547
3114,345.0618099
3115,271.6876353
3116,327.7367921
3117,411.4124075
3118,531.8513059
